id,name,gender
20676,Thandeka,f
20677,Thandi,f
20678,Thandiwe,f
20679,Thando,mf
20680,Thane,m
20681,Thanh,fm
20682,Thankarat,m
20683,Thankful,f
20684,Thanos,m
20685,Thảo,fm
20686,Thatcher,m
20687,Thato,mf
20688,Théa,f
20689,Thea,f
20690,Theano,f
20691,Thecla,f
20692,Theda,f
20693,Thei,m
20694,Theia,f
20695,Thekla,f
20696,Thelma,f
20697,Thelonius,m
20698,Thema,f
20699,Themar,f
20700,Themba,m
20701,Themis,f
20702,Themistocles,m
20703,Themistokles,m
20704,Themistoklis,m
20705,Théo,m
20706,Theo,m
20707,Theobald,m
20708,Theocritus,m
20709,Theoderich,m
20710,Theodoar,m
20711,Theodoard,m
20712,Theodoor,m
20713,Theodor,m
20714,Théodora,f
20715,Theódóra,f
20716,Theodora,f
20717,Théodore,m
20718,Theodore,m
20719,Theodoric,m
20720,Theodoricus,m
20721,Theodoros,m
20722,Theodorus,m
20723,Theodosia,f
20724,Theodosios,m
20725,Theodosius,m
20726,Theodotos,m
20727,Theodotus,m
20728,Theodoulos,m
20729,Theodulus,m
20730,Theofania,f
20731,Theofanis,m
20732,Theofilos,m
20733,Theofilus,m
20734,Theofylaktos,m
20735,Theognostos,m
20736,Theokleia,f
20737,Theokritos,m
20738,Theophanes,m
20739,Theophania,f
20740,Theophil,m
20741,Theophila,f
20742,Théophile,m
20743,Theophilos,m
20744,Theophilus,m
20745,Theophylaktos,m
20746,Theothelm,m
20747,Théotime,m
20748,Theotimos,m
20749,Theotimus,m
20750,Theotleip,m
20751,Theotman,m
20752,Thera,f
20753,Therapon,m
20754,Therasia,f
20755,Theresa,f
20756,Thérèse,f
20757,Therese,f
20758,Theresia,f
20759,Theron,m
20760,Thersa,f
20761,Theseus,m
20762,Theudelinda,f
20763,Theudemar,m
20764,Theudhar,m
20765,Theudobald,m
20766,Theudofrid,m
20767,Theudoricus,m
20768,Theun,m
20769,Theunis,m
20770,Theutrich,m
20771,Thi,f
20772,Thị,f
20773,Thiago,m
20774,Thibaud,m
20775,Thibault,m
20776,Thibaut,m
20777,Thiemo,m
20778,Thierry,m
20779,Thietmar,m
20780,Thiha,m
20781,Thijmen,m
20782,Thijs,m
20783,Thilo,m
20784,Thiri,f
20785,Thirza,f
20786,Thisbe,f
20787,Þiudreiks,m
20788,Thoko,mf
20789,Thokozani,mf
20790,Thom,m
20791,Thoma,m
20792,Thomas,m
20793,Thomasina,f
20794,Þone,f
20795,Þór,m
20796,Thor,m
20797,Þóra,f
20798,Thora,f
20799,Þórarinn,m
20800,Thorben,m
20801,Þórbjǫrg,f
20802,Þorbjörg,f
20803,Þórbjǫrn,m
20804,Þorbjörn,m
20805,Thorbjörn,m
20806,Thorbjørn,m
20807,Thorborg,f
20808,Thorburn,m
20809,Þórdís,f
20810,Thore,m
20811,Þórfastr,m
20812,Þórfreðr,m
20813,Þórfríðr,f
20814,Þórgeirr,m
20815,Þórgísl,m
20816,Þórgnýr,m
20817,Þórhildr,f
20818,Þórhildur,f
20819,Þórir,m
20820,Þórketill,m
20821,Þórleifr,m
20822,Þórleikr,m
20823,Thorley,m
20824,Þórmóðr,m
20825,Thornton,m
20826,Þórný,f
20827,Þórr,m
20828,Thorstein,m
20829,Þórsteinn,m
20830,Þorsteinn,m
20831,Thorsten,m
20832,Þórunn,f
20833,Thorvald,m
20834,Þórvaldr,m
20835,Þórveig,f
20836,Þórví,f
20837,Thoth,m
20838,Thoukydides,m
20839,Thracius,m
20840,Þróndr,m
20841,Thrud,f
20842,Þrúðr,f
20843,Þrúður,f
20844,Þrymr,m
20845,Thu,f
20846,Thuần,m
20847,Thucydides,m
20848,Thulani,m
20849,Thulile,f
20850,Þunor,m
20851,Thurayya,f
20852,Thurstan,m
20853,Thutmose,m
20854,Thùy,f
20855,Thyge,m
20856,Thyra,f
20857,Þýri,f
20858,Thyrza,f
20859,Tia,f
20860,Tiago,m
20861,Tiamat,f
20862,Tian,m
20863,Tiana,f
20864,Tianna,f
20865,Tiara,f
20866,Tiare,f
20867,Tiarnach,m
20868,Tiarnán,m
20869,Tibby,fm
20870,Tiberiu,m
20871,Tiberius,m
20872,Tibor,m
20873,Tiborc,m
20874,Tibúrcio,m
20875,Tiburcio,m
20876,Tiburtius,m
20877,Tichaona,m
20878,Tidir,f
20879,Tiede,m
20880,Tiedemann,m
20881,Tielo,m
20882,Tiên,f
20883,Tiernan,m
20884,Tierney,mf
20885,Tierra,f
20886,Ties,m
20887,Tifawt,f
20888,Tiffani,f
20889,Tiffany,f
20890,Tiffiny,f
20891,Tiger,m
20892,Tigernach,m
20893,Tigernán,m
20894,Tighe,m
20895,Tighearnach,m
20896,Tighearnán,m
20897,Tiglath-Pileser,m
20898,Tihana,f
20899,Tihomir,m
20900,Tihomira,f
20901,Tiia,f
20902,Tiidrik,m
20903,Tiina,f
20904,Tiit,m
20905,Tiitus,m
20906,Tiiu,f
20907,Tijan,m
20908,Tijana,f
20909,Tijmen,m
20910,Tijn,m
20911,Tijs,m
20912,Tikhomir,m
20913,Tikhon,m
20914,Tikva,f
20915,Til,f
20916,Tilda,f
20917,Tilde,f
20918,Tilen,m
20919,Till,m
20920,Tillie,f
20921,Tillo,m
20922,Tilly,f
20923,Tilo,m
20924,Tim,m
20925,Timaeus,m
20926,Timaios,m
20927,Tímea,f
20928,Timée,m
20929,Timéo,m
20930,Timeo,m
20931,Timeus,m
20932,Timmy,m
20933,Timo,mf
20934,Timofei,m
20935,Timofey,m
20936,Timon,m
20937,Timotei,m
20938,Timotej,m
20939,Timoteo,m
20940,Timoteus,m
20941,Timotha,f
20942,Timothé,m
20943,Timothea,f
20944,Timothée,m
20945,Timothei,m
20946,Timotheos,m
20947,Timotheus,m
20948,Timothy,m
20949,Timoti,m
20950,Timour,m
20951,Timuçin,m
20952,Timur,m
20953,Tin,m
20954,Tina,f
20955,Tinashe,mf
20956,Tinatin,f
20957,Tinatini,f
20958,Tindra,f
20959,Tine,fm
20960,Tinek,m
20961,Tineke,f
20962,Tinkara,f
20963,Tino,m
20964,Tintin,m
20965,Tinuviel,f
20966,Tionge,fm
20967,Tipene,m
20968,Tiphaine,f
20969,Tiphanie,f
20970,Tiras,m
20971,Tiriaq,fm
20972,Tiril,f
20973,Tirta,mf
20974,Tirto,m
20975,Tirtza,f
20976,Tirtzah,f
20977,Tirzah,f
20978,Tisha,f
20979,Tisiphone,f
20980,Tit,m
20981,Titania,f
20982,Titas,m
20983,Titiana,f
20984,Titianus,m
20985,Titilayo,f
20986,Tito,m
20987,Titos,m
20988,Titrit,f
20989,Titty,f
20990,Titu,m
20991,Titus,m
20992,Tivadar,m
20993,Tivoli,mf
20994,Tiw,m
20995,Tiwlip,f
20996,Tiyamike,mf
20997,Tiziana,f
20998,Tiziano,m
20999,Tjaard,m
21000,Tjaart,m
21001,Tjaša,f
21002,Tjaž,m
21003,Tjeerd,m
21004,Tlalli,f
21005,Tlaloc,m
21006,Toal,m
21007,Tobia,m
21008,Tobiah,m
21009,Tobiáš,m
21010,Tobias,m
21011,Tobiasz,m
21012,Tobin,m
21013,Tobit,m
21014,Tobith,m
21015,Toby,mf
21016,Tod,m
21017,Todd,m
21018,Tódor,m
21019,Todor,m
21020,Todorka,f
21021,Tófa,f
21022,Tófi,m
21023,Tögöldör,m
21024,Toiba,f
21025,Toinette,f
21026,Toini,f
21027,Toirdelbach,m
21028,Toirdhealbhach,m
21029,Toiréasa,f
21030,Toivo,m
21031,Tóki,m
21032,Tola,f
21033,Tolga,m
21034,Tollak,m
21035,Tolly,m
21036,Tom,mf
21037,Toma,fm
21038,Tómas,m
21039,Tòmas,m
21040,Tomás,m
21041,Tomáš,m
21042,Tomàs,m
21043,Tomas,m
21044,Tomasa,f
21045,Tomaso,m
21046,Tomass,m
21047,Tomasz,m
21048,Tomaž,m
21049,Tomé,m
21050,Tomek,m
21051,Tomer,m
21052,Tomi,m
21053,Tomica,m
21054,Tomiko,f
21055,Tomila,f
21056,Tomine,f
21057,Tomislav,m
21058,Tomislava,f
21059,Tommaso,m
21060,Tommi,m
21061,Tommie,mf
21062,Tommy,m
21063,Tomo,m
21064,Tomoko,f
21065,Tomomi,fm
21066,Tömörbaatar,m
21067,Tomos,m
21068,Toms,m
21069,Ton,m
21070,Tonalli,f
21071,Tonći,m
21072,Tonči,m
21073,Tondra,f
21074,Tone,mf
21075,Tóni,m
21076,Toni,mf
21077,Tonia,f
21078,Tonina,f
21079,Toninho,m
21080,Tonino,m
21081,Tonio,m
21082,Tõnis,m
21083,Tonje,f
21084,Tonka,f
21085,Toño,m
21086,Tõnu,m
21087,Tony,m
21088,Tonya,f
21089,Toomas,m
21090,Toon,m
21091,Tooru,m
21092,Topaz,f
21093,Topher,m
21094,Topi,m
21095,Topias,m
21096,Topsy,f
21097,Topʉsana,f
21098,Tor,m
21099,Tora,f
21100,Torben,m
21101,Torbjørg,f
21102,Torbjörn,m
21103,Torbjørn,m
21104,Torborg,f
21105,Torcuil,m
21106,Tordis,f
21107,Tore,m
21108,Torgeir,m
21109,Torger,m
21110,Torgils,m
21111,Torgny,m
21112,Torhild,f
21113,Tori,f
21114,Toria,f
21115,Toribio,m
21116,Toril,f
21117,Torild,f
21118,Torill,f
21119,Torin,m
21120,Torkel,m
21121,Torleif,m
21122,Tormod,m
21123,Tornike,m
21124,Torny,f
21125,Torø,f
21126,Toros,m
21127,Torquil,m
21128,Torstein,m
21129,Torsten,m
21130,Torsti,m
21131,Tōru,m
21132,Torunn,f
21133,Torvald,m
21134,Tory,mf
21135,Tosahwi,m
21136,Toše,m
21137,Toshe,m
21138,Toshiaki,m
21139,Toshiko,f
21140,Tosia,f
21141,Tottie,f
21142,Totty,f
21143,Toufik,m
21144,Toussaint,m
21145,Touthmosis,m
21146,Toutorix,m
21147,Tova,f
21148,Tovah,f
21149,Tove,f
21150,Tovi,m
21151,Tovia,mf
21152,Toviyyah,m
21153,Toya,f
21154,Toygar,m
21155,Trace,m
21156,Tracee,f
21157,Tracey,fm
21158,Traci,f
21159,Tracie,f
21160,Tracy,fm
21161,Trafford,m
21162,Trahaearn,m
21163,Traherne,m
21164,Trai,m
21165,Traian,m
21166,Traianus,m
21167,Trajan,m
21168,Trajanka,f
21169,Trajko,m
21170,Trang,f
21171,Tranter,m
21172,Traudl,f
21173,Traugott,m
21174,Travers,m
21175,Travis,m
21176,Trayan,m
21177,Treasa,f
21178,Treasach,m
21179,Treasure,f
21180,Trecia,f
21181,Trees,f
21182,Trefor,m
21183,Trena,f
21184,Trendafilka,f
21185,Trent,m
21186,Trenton,m
21187,Tresha,f
21188,Trev,m
21189,Trevelyan,m
21190,Trevor,m
21191,Trey,m
21192,Tri,mf
21193,Trí,m
21194,Tria,f
21195,Triana,f
21196,Tricia,f
21197,Trifon,m
21198,Triin,f
21199,Triinu,f
21200,Trijntje,f
21201,Trina,f
21202,Trine,f
21203,Trinh,f
21204,Trini,f
21205,Trinidad,fm
21206,Trinity,f
21207,Trish,f
21208,Trisha,f
21209,Trishna,f
21210,Trista,f
21211,Tristán,m
21212,Tristan,m
21213,Tristão,m
21214,Tristen,mf
21215,Tristin,mf
21216,Triston,m
21217,Tristram,m
21218,Trix,f
21219,Trixie,f
21220,Troels,m
21221,Trofim,m
21222,Trokhym,m
21223,Trond,m
21224,Trophimos,m
21225,Trophimus,m
21226,Troy,m
21227,Trúc,mf
21228,Trude,f
21229,Trudi,f
21230,Trudie,f
21231,Trudy,f
21232,Trueman,m
21233,Truls,m
21234,Truman,m
21235,Truus,f
21236,Tryfon,m
21237,Tryggve,m
21238,Tryggvi,m
21239,Trygve,m
21240,Trym,m
21241,Tryphaina,f
21242,Tryphena,f
21243,Tryphon,m
21244,Tryphosa,f
21245,Trystan,m
21246,Tsagadai,m
21247,Tsering,mf
21248,Tsetseg,f
21249,Tsetsiliya,f
21250,Tshepo,mf
21251,Tshering,mf
21252,Tsholofelo,f
21253,Tsila,f
21254,Tsimafei,m
21255,Tsisana,f
21256,Tsisia,f
21257,Tsiuri,f
21258,Tsubaki,f
21259,Tsubame,f
21260,Tsubasa,mf
21261,Tsukiko,f
21262,Tsukuyomi,m
21263,Tsveta,f
21264,Tsvetan,m
21265,Tsvetana,f
21266,Tsvetanka,f
21267,Tsvetko,m
21268,Tswb,m
21269,Tu,mf
21270,Tú,mf
21271,Tuân,m
21272,Tuana,f
21273,Tuathal,m
21274,Tuba,f
21275,Tucker,m
21276,Tudor,m
21277,Tudur,m
21278,Tue,m
21279,Tufayl,m
21280,Tugay,m
21281,Tuğba,f
21282,Tuğçe,f
21283,Tuğrul,m
21284,Tuija,f
21285,Tukulti-Apil-Esharra,m
21286,Tukulti-Ninurta,m
21287,Tülay,f
21288,Túlio,m
21289,Tulio,m
21290,Tullia,f
21291,Tullio,m
21292,Tullius,m
21293,Tullus,m
21294,Tully,m
21295,Tumelo,mf
21296,Tunç,m
21297,Tuncay,m
21298,Tünde,f
21299,Tündér,f
21300,Tuomas,m
21301,Tuomo,m
21302,Tuor,m
21303,Tupaarnaq,f
21304,Tural,m
21305,Ture,m
21306,Turgay,m
21307,Turibius,m
21308,Turid,f
21309,Turin,m
21310,Turlough,m
21311,Turnus,m
21312,Tushar,m
21313,Tutankhamon,m
21314,Tutku,fm
21315,Tuukka,m
21316,Tuula,f
21317,Tuule,f
21318,Tuuli,f
21319,Tuulikki,f
21320,Tuur,m
21321,Tuure,m
21322,Tuva,f
21323,Tuvya,m
21324,Tuyến,f
21325,Tuyết,f
21326,Tvrtko,m
21327,Twila,f
21328,Twm,m
21329,Twyla,f
21330,Txomin,m
21331,Ty,m
21332,Tybalt,m
21333,Tyberiy,m
21334,Tyche,f
21335,Tycho,m
21336,Tychon,m
21337,Tye,m
21338,Tyge,m
21339,Tygo,m
21340,Tyko,m
21341,Tylar,m
21342,Tyler,m
21343,Tylor,m
21344,Tymofiy,m
21345,Tymon,m
21346,Tymoteusz,m
21347,Tyoma,m
21348,Týr,m
21349,Tyr,m
21350,Tyra,f
21351,Tyreek,m
21352,Tyrell,m
21353,Tyrese,m
21354,Tyrik,m
21355,Tyriq,m
21356,Tyron,m
21357,Tyrone,m
21358,Tyrrell,m
21359,Tyson,m
21360,Tytus,m
21361,Tyyne,f
21362,Tzafrir,m
21363,Tzefanyah,m
21364,Tzeitel,f
21365,Tzidkiyahu,m
21366,Tzila,f
21367,Tzillah,f
21368,Tzion,m
21369,Tzipora,f
21370,Tziporah,f
21371,Tzipporah,f
21372,Tzivah,m
21373,Tzivia,f
21374,Tzivya,f
21375,Tzivyah,f
21376,Tzofiya,f
21377,Tzufit,f
21378,Tzuri'el,m
21379,Tzvi,m
21380,Tzvia,f
21381,Uaithne,m
21382,Ualan,m
21383,Uberto,m
21384,Ubirajara,m
21385,Ubon,f
21386,Udane,f
21387,Udi,m
21388,Udo,mf
21389,Uduak,mf
21390,Uduakobong,mf
21391,Ueli,m
21392,Uffe,m
21393,Ufuk,m
21394,Ufuoma,mf
21395,Ugène,m
21396,Ugnė,f
21397,Ugo,m
21398,Uğur,m
21399,Uhtric,m
21400,Uiara,f
21401,Uʻilani,fm
21402,Uilleag,m
21403,Uilleam,m
21404,Uilliam,m
21405,Uinseann,m
21406,Ùisdean,m
21407,Ujarak,mf
21408,U-Jin,m
21409,Ukaleq,f
21410,Ukko,m
21411,Ula,f
21412,Uladzimir,m
21413,Ulderico,m
21414,Ulf,m
21415,Úlfr,m
21416,Úlfur,m
21417,Uliana,f
21418,Ulick,m
21419,Ulises,m
21420,Ulisse,m
21421,Ulisses,m
21422,Ülkü,f
21423,Ulla,f
21424,Ülle,f
21425,Ulli,mf
21426,Ulloriaq,mf
21427,Ülo,m
21428,Ulric,m
21429,Ulrica,f
21430,Ulrich,m
21431,Ulriikka,f
21432,Ulrik,m
21433,Ulrika,f
21434,Ulrike,f
21435,Ulrikke,f
21436,Ultán,m
21437,Ülvi,m
21438,Ulvi,m
21439,Ulviye,f
21440,Ülviyyə,f
21441,Ulya,f
21442,Ulyana,f
21443,Ulyssa,f
21444,Ulysse,m
21445,Ulysses,m
21446,Uma,f
21447,Umar,m
21448,Umaru,m
21449,Umberto,m
21450,Ume,f
21451,Umeko,f
21452,Umid,m
21453,Umida,f
21454,Ümit,m
21455,Ümran,m
21456,Umran,m
21457,Umukoro,m
21458,Umut,mf
21459,Úna,f
21460,Ùna,f
21461,Unai,m
21462,Unathi,mf
21463,Undine,f
21464,Uni,m
21465,Unice,f
21466,Unique,f
21467,Unity,f
21468,Unn,f
21469,Unni,f
21470,Unnr,f
21471,Unnur,f
21472,Uno,m
21473,Uolevi,m
21474,Upasana,f
21475,Upton,m
21476,Ural,m
21477,Urania,f
21478,Uranus,m
21479,Urbain,m
21480,Urban,m
21481,Urbana,f
21482,Urbano,m
21483,Urbanus,m
21484,Urbonas,m
21485,Urd,f
21486,Urh,m
21487,Urho,m
21488,'Uri,m
21489,Uri,m
21490,Uria,mf
21491,Uriah,m
21492,Urias,m
21493,Uriasz,m
21494,Uriel,m
21495,Urien,m
21496,Urijah,m
21497,'Uriyah,m
21498,'Uriy'el,m
21499,Urmas,m
21500,Urmazd,m
21501,Uros,m
21502,Uroš,m
21503,Urpi,f
21504,Urs,m
21505,Ursa,f
21506,Ursel,f
21507,Ursella,f
21508,Ursinus,m
21509,Urška,f
21510,Úrsula,f
21511,Uršula,f
21512,Ursula,f
21513,Ursule,f
21514,Ursus,m
21515,Urszula,f
21516,Urtė,f
21517,Urðr,f
21518,Urve,f
21519,Urvi,f
21520,Usagi,f
21521,Usama,m
21522,Uschi,f
21523,Usha,f
21524,Ushas,f
21525,Usko,m
21526,Usman,m
21527,Usoa,f
21528,Ustinya,f
21529,Uta,f
21530,Utari,f
21531,Ute,f
21532,Uther,m
21533,Uthman,m
21534,Uthyr,m
21535,Utku,m
21536,Uttar,m
21537,Uttara,mf
21538,Utu,m
21539,Utz,m
21540,Uwe,m
21541,Uxía,f
21542,Uxío,m
21543,Uxue,f
21544,Uyanga,f
21545,Uzi,m
21546,Uzma,f
21547,Uzochi,m
21548,Uzoma,mf
21549,Uzzi,m
21550,Uzziah,m
21551,Uzziel,m
21552,'Uzziyyah,m
21553,Vaast,m
21554,Václav,m
21555,Václava,f
21556,Vadik,m
21557,Vadim,m
21558,Vadimir,m
21559,Vahagn,m
21560,Vahan,m
21561,Vahid,m
21562,Vahide,f
21563,Vahit,m
21564,Vaihere,f
21565,Vaike,f
21566,Vaimiti,f
21567,Väinämöinen,m
21568,Väinö,m
21569,Vaishnavi,f
21570,Vaitiare,f
21571,Vaiva,f
21572,Vakha,m
21573,Vakhtang,m
21574,Val,mf
21575,Valarie,f
21576,Valary,f
21577,Valda,f
21578,Valdas,m
21579,Valdemar,m
21580,Valdemaras,m
21581,Valdimárr,m
21582,Valdís,f
21583,Valdis,m
21584,Vale,f
21585,Valencia,f
21586,Valens,m
21587,Valent,m
21588,Valente,m
21589,Valentijn,m
21590,Valentim,m
21591,Valentín,m
21592,Valentin,m
21593,Valentína,f
21594,Valentīna,f
21595,Valentina,f
21596,Valentinas,m
21597,Valentine,mf
21598,Valentinian,m
21599,Valentinianus,m
21600,Valentino,m
21601,Valentīns,m
21602,Valentinus,m
21603,Valentyn,m
21604,Valentýna,f
21605,Valentyna,f
21606,Valère,m
21607,Valeri,m
21608,Valéria,f
21609,Valèria,f
21610,Valeria,f
21611,Valérian,m
21612,Valerian,m
21613,Valeriana,f
21614,Valériane,f
21615,Valerianus,m
21616,Valérie,f
21617,Valerie,f
21618,Valērija,f
21619,Valerija,f
21620,Valērijs,m
21621,Valério,m
21622,Valerio,m
21623,Valeriu,m
21624,Valerius,m
21625,Valeriy,m
21626,Valeriya,f
21627,Valero,m
21628,Valéry,m
21629,Valery,m
21630,Valeryia,f
21631,Valeska,f
21632,Vali,m
21633,Valiantsina,f
21634,Valko,m
21635,Valkyrie,f
21636,Valli,f
21637,Valora,f
21638,Valorie,f
21639,Valpuri,f
21640,Valquíria,f
21641,Válter,m
21642,Valter,m
21643,Valto,m
21644,Valtteri,m
21645,Valya,fm
21646,Vân,fm
21647,Văn,m
21648,Van,m
21649,Vana,f
21650,Vanadís,f
21651,Vanamo,f
21652,Vance,m
21653,Vancho,m
21654,Vančo,m
21655,Vanda,f
21656,Vanesa,f
21657,Vanessa,f
21658,Vanessza,f
21659,Vangel,m
21660,Vangelija,f
21661,Vangelis,m
21662,Vanja,mf
21663,Vanna,fm
21664,Vanni,m
21665,Vano,m
21666,Vanya,m
21667,Vappu,f
21668,Varda,f
21669,Vardah,f
21670,Vardan,m
21671,Vardo,f
21672,Varduhi,f
21673,Varfolomei,m
21674,Varfolomey,m
21675,Varg,m
21676,Varghese,m
21677,Varinia,f
21678,Varinius,m
21679,Varius,m
21680,Varlaam,m
21681,Varlam,m
21682,Varnava,m
21683,Varpu,f
21684,Varsha,f
21685,Vartan,m
21686,Vartolomej,m
21687,Vartouhi,f
21688,Varuna,m
21689,Varvara,f
21690,Varya,f
21691,Vasa,f
21692,Vasant,m
21693,Vasanta,m
21694,Vasanti,f
21695,Vasco,m
21696,Vašek,m
21697,Vashti,f
21698,Vasia,f
21699,Vasil,m
21700,Vasile,m
21701,Vasileios,m
21702,Vasili,m
21703,Vasilica,f
21704,Vasilică,m
21705,Vasilii,m
21706,Vasilija,f
21707,Vasilije,m
21708,Vasilijus,m
21709,Vasiliki,f
21710,Vasilios,m
21711,Vasilis,m
21712,Vasilisa,f
21713,Vasiliy,m
21714,Vasilka,f
21715,Vasily,m
21716,Vaska,mf
21717,Vasko,m
21718,Vaso,mf
21719,Vassiliki,f
21720,Vassilis,m
21721,Vassily,m
21722,Vasso,f
21723,Vasu,m
21724,Vasuda,f
21725,Vasudha,f
21726,Vasundhara,f
21727,Vasya,m
21728,Vasyl,m
21729,Vasylyna,f
21730,Vatroslav,m
21731,Vatslav,m
21732,Vaughan,m
21733,Vaughn,m
21734,Vauquelin,m
21735,Vavřinec,m
21736,Vavrinec,m
21737,Vayu,m
21738,Vazgen,m
21739,Vazha,m
21740,Veaceslav,m
21741,Veasna,mf
21742,Veca,f
21743,Veceslav,m
21744,Vecheslav,m
21745,Veda,f
21746,Vedad,m
21747,Vedast,m
21748,Vedastus,m
21749,Vedat,m
21750,Vedran,m
21751,Vedrana,f
21752,Veer,f
21753,Veera,f
21754,Veerke,f
21755,Veerle,f
21756,Veeti,m
21757,Vega,f
21758,Vegard,m
21759,Végarðr,m
21760,Veikko,m
21761,Veiko,m
21762,Veit,m
21763,Velasco,m
21764,Velda,f
21765,Veles,m
21766,Veli,m
21767,Velia,f
21768,Velibor,m
21769,Velichko,m
21770,Velimir,m
21771,Veljko,m
21772,Vellamo,f
21773,Vello,m
21774,Velma,f
21775,Velta,f
21776,Velvel,m
21777,Velvela,f
21778,Velvet,f
21779,Vena,m
21780,Vencel,m
21781,Venceslao,m
21782,Venceslás,m
21783,Venceslaus,m
21784,Věnceslav,m
21785,Věnceslava,f
21786,Vendel,m
21787,Vendela,f
21788,Vendelín,m
21789,Vendula,f
21790,Vendulka,f
21791,Venera,f
21792,Venere,f
21793,Venetia,f
21794,Veniamin,m
21795,Veniaminu,m
21796,Venijamin,m
21797,Venka,f
21798,Venkat,m
21799,Venkata,m
21800,Venla,f
21801,Ventseslav,m
21802,Ventsislav,m
21803,Ventsislava,f
21804,Vénus,f
21805,Vênus,f
21806,Venus,f
21807,Venuše,f
21808,Venyamin,m
21809,Vepkhia,m
21810,Věra,f
21811,Vera,f
21812,Verbena,f
21813,Vercingetorix,m
21814,Verdandi,f
21815,Vere,m
21816,Vered,f
21817,Veremund,m
21818,Verena,f
21819,Vérène,f
21820,Verethragna,m
21821,Vergil,m
21822,Vergilius,m
21823,Verginia,f
21824,Verginius,m
21825,Verica,f
21826,Veriko,f
21827,Veríssimo,m
21828,Verissimus,m
21829,Verity,f
21830,Vern,m
21831,Verna,f
21832,Verner,m
21833,Vernon,m
21834,Verochka,f
21835,Verona,f
21836,Verónica,f
21837,Verônica,f
21838,Veronica,f
21839,Veronika,f
21840,Véronique,f
21841,Věroslav,m
21842,Verðandi,f
21843,Vertti,m
21844,Verusha,f
21845,Verusya,f
21846,Vesa,mf
21847,Vesela,f
21848,Veselin,m
21849,Veselko,m
21850,Veslemøy,f
21851,Vesna,f
21852,Vespasian,m
21853,Vespasiano,m
21854,Vespasianus,m
21855,Vespasien,m
21856,Vespera,f
21857,Vesta,f
21858,Vester,m
21859,Veta,f
21860,Vetle,m
21861,Vetrliði,m
21862,Veva,f
21863,Vi,f
21864,Viachaslau,m
21865,Vianne,f
21866,Viator,m
21867,Viatrix,f
21868,Vibeke,f
21869,Vibiana,f
21870,Vibianus,m
21871,Vibius,m
21872,Vibol,m
21873,Vic,mf
21874,Vicenç,m
21875,Vicent,m
21876,Vicenta,f
21877,Vicente,m
21878,Vicki,f
21879,Vickie,f
21880,Vicky,f
21881,Vico,m
21882,Victoire,f
21883,Víctor,m
21884,Victor,m
21885,Victòria,f
21886,Victoria,f
21887,Victoriano,m
21888,Victorianus,m
21889,Victorina,f
21890,Victorine,f
21891,Victorino,m
21892,Victorinus,m
21893,Victorius,m
21894,Vid,m
21895,Vida,mf
21896,Vidal,m
21897,Vidar,m
21898,Vidas,m
21899,Vide,m
21900,Vidmantas,m
21901,Vidya,f
21902,Viên,m
21903,Viện,m
21904,Vienne,f
21905,Vieno,fm
21906,Viera,f
21907,Vígdís,f
21908,Vigdís,f
21909,Vigdis,f
21910,Vigga,f
21911,Viggo,m
21912,Vígi,m
21913,Vihaan,m
21914,Vihtori,m
21915,Viivi,f
21916,Vija,f
21917,Vijay,m
21918,Vijaya,mf
21919,Vikenti,m
21920,Vikentije,m
21921,Vikentiy,m
21922,Viking,m
21923,Víkingr,m
21924,Vikki,f
21925,Vikram,m
21926,Vikrama,m
21927,Viktar,m
21928,Viktor,m
21929,Viktoras,m
21930,Viktória,f
21931,Viktoria,f
21932,Viktorie,f
21933,Viktoriia,f
21934,Viktorija,f
21935,Viktoriya,f
21936,Viktors,m
21937,Viktoryia,f
21938,Vilĉjo,m
21939,Vilde,f
21940,Vilém,m
21941,Vilen,m
21942,Vilfred,m
21943,Vilfredo,m
21944,Vilhelm,m
21945,Vilhelmas,m
21946,Vilhelmi,m
21947,Vilhelmiina,f
21948,Vilhelmina,f
21949,Vilhelmo,m
21950,Vilhelms,m
21951,Vilhjálmur,m
21952,Vilho,m
21953,Vili,m
21954,Viliam,m
21955,Viliame,m
21956,Viliami,m
21957,Vilim,m
21958,Vilis,m
21959,Vilja,f
21960,Viljam,m
21961,Viljami,m
21962,Viljar,m
21963,Viljem,m
21964,Viljo,m
21965,Vilko,m
21966,Villads,m
21967,Ville,m
21968,Villem,m
21969,Villum,m
21970,Vilma,f
21971,Vilmantas,m
21972,Vilmantė,f
21973,Vilmar,m
21974,Vilmos,m
21975,Vilppu,m
21976,Viltautas,m
21977,Viltautė,f
21978,Viltė,f
21979,Vimal,m
21980,Vimala,f
21981,Vin,m
21982,Vina,f
21983,Vinal,m
21984,Vinay,m
21985,Vincas,m
21986,Vince,m
21987,Vincenc,m
21988,Vincent,m
21989,Vincentas,m
21990,Vincente,m
21991,Vincentius,m
21992,Vincenza,f
21993,Vincenzo,m
21994,Vinh,mf
21995,Vinicio,m
21996,Vinícius,m
21997,Vinicius,m
21998,Vinka,f
21999,Vinko,m
22000,Vinnie,mf
22001,Vinny,m
22002,Vinzent,m
22003,Vinzenz,m
22004,Viola,f
22005,Violante,f
22006,Violet,f
22007,Violeta,f
22008,Violetta,f
22009,Violette,f
22010,Viona,f
22011,Viorel,m
22012,Viorela,f
22013,Viorica,f
22014,Vipin,m
22015,Vipul,m
22016,Vira,f
22017,Virág,f
